DogId,Breed,Image,ImageNumber
23944,GERMAN SHEPHERD,8a5277ef-2960-4faa-bb6c-0eae6b7fa713.jpg,5
23944,GERMAN SHEPHERD,8d34ac0f-b574-4184-a723-65964bb7710d.jpg,6
23944,GERMAN SHEPHERD,8c514c0a-3020-4a95-8b20-ca838b29cb9c.jpg,7
23944,GERMAN SHEPHERD,13070edd-beab-4a77-ba99-c4e4934a75c0.jpg,8
23944,GERMAN SHEPHERD,c0032d05-1e7e-4b0d-9ffe-0337f2b0a847.jpg,9
23973,BULL ARAB,101548ab-ebe2-4dfd-92a0-3ad8e5a37dc4.jpg,1
23973,BULL ARAB,ebe916c4-3507-41ee-aa01-7680d495fb6c.jpg,2
23973,BULL ARAB,5cf2f4be-d121-4fe1-9ad6-cf30b0dbb7c9.jpg,3
23973,BULL ARAB,25dd0baf-870f-4c3b-bfef-d0851f6e7983.jpg,4
24001,BORDER COLLIE,78aee6e8-4309-420d-a1e3-115ca307aecd.jpg,1
24001,BORDER COLLIE,5892b94f-ac36-4c0f-9bb9-f18d9d9c0aa1.jpg,2
24001,BORDER COLLIE,3c2ca9cb-80c1-4f0e-97f8-d9d26cf59634.jpg,3
24011,GERMAN SHEPHERD,45a9dc93-291a-443e-b9a6-0b81379cb15b.jpg,1
24030,BORDER COLLIE,584ea8ce-d243-4fbe-9845-a0c4cc03f191.jpg,1
24030,BORDER COLLIE,6c58d6ad-4cd5-4c25-948d-335c409f1244.jpg,2
24030,BORDER COLLIE,527cd68e-7fe7-403e-8b1b-87be62195bbf.jpg,3
24030,BORDER COLLIE,e8168f15-f90d-42a0-9ca9-30175543c95e.jpg,4
24030,BORDER COLLIE,6c396a0a-55b6-4f32-ae6d-72aa7d7b56da.jpg,5
24030,BORDER COLLIE,c7e26c2d-11d2-49d1-b34f-73b434c0e24a.jpg,6
24030,BORDER COLLIE,6d6a0f18-7f33-40bd-a186-fcbdda00495d.jpg,7
24085,GERMAN SHEPHERD,b9e7c4f1-6c40-4bc8-936f-ddc47c25262f.jpg,1
24085,GERMAN SHEPHERD,a31fda98-5ae2-4842-a923-47c595e43ca7.jpg,2
24085,GERMAN SHEPHERD,75dc1d45-fab9-41ff-9335-b6495c6d6f05.jpg,3
24103,BORDER COLLIE,75ebf31f-a8a5-40a5-8f78-34a93d52eb31.jpg,1
24103,BORDER COLLIE,5067588e-e793-44cf-a2eb-73b9ee16d8e4.jpg,2
24210,GERMAN SHEPHERD,f4fe559f-b39c-4414-82a3-577a54cbc50f.jpg,1
24210,GERMAN SHEPHERD,76f4f650-5efb-42c2-a43f-9df8d3c28f64.jpg,2
24241,GERMAN SHEPHERD,1003f519-3e7f-444e-99f9-dbf3d3801599.jpg,1
24259,BULL ARAB,becfb841-4442-4e74-ad39-9637980c3704.jpg,1
24259,BULL ARAB,24d79f18-9fa1-4d9a-97de-4dde0a5a41d5.jpg,2
24259,BULL ARAB,97127da5-8de9-4724-a90f-9b9f10d4fd32.jpg,3
24259,BULL ARAB,6cd2487e-e4b2-452c-aaa8-fe1591f12553.jpg,4
24262,AMERICAN STAFFORDSHIRE BULL TERRIER,3a8b0076-8e3b-4d44-bc92-00d17b0ed49a.jpg,1
24262,AMERICAN STAFFORDSHIRE BULL TERRIER,b1c7c8f2-804d-4285-bb74-18054de2d207.jpg,2
24262,AMERICAN STAFFORDSHIRE BULL TERRIER,18473a97-8f9e-43de-8185-922c0155d457.jpg,3
24262,AMERICAN STAFFORDSHIRE BULL TERRIER,07b9a8dc-b2b7-4f77-8b19-2bdd6a43eeef.jpg,4
24385,SIBERIAN HUSKY,fe95ebf1-263c-4d68-8556-fb0229b13f21.jpg,1
24385,SIBERIAN HUSKY,446f3712-2102-4bb7-a75e-605af62d3beb.jpg,2
24385,SIBERIAN HUSKY,a861b85f-367d-4429-9b72-b002c0c0a89d.jpg,3
24380,GERMAN SHEPHERD,13e7749d-0985-4da2-aa02-c50189d84675.jpg,1
24380,GERMAN SHEPHERD,11ba0cb8-c6f4-4a68-8d57-f4301f756b24.jpg,2
24380,GERMAN SHEPHERD,baf05cca-e352-4796-8eab-83b469416421.jpg,3
24380,GERMAN SHEPHERD,9fe6a910-37aa-4736-a661-b713ba58e32e.jpg,4
24501,GERMAN SHEPHERD,58f520bd-9117-498e-ad2d-b71bf4e20cb9.jpg,1
24522,BORDER COLLIE,07d64eb8-50e9-46e4-bbcc-f71dbf63be5a.jpg,1
24522,BORDER COLLIE,fbf320ba-7d8a-4910-9e92-7c730c49533e.jpg,2
24522,BORDER COLLIE,2c97701d-9863-4a58-a66b-11aa1aec336a.jpg,3
24522,BORDER COLLIE,5a6823d7-0892-4413-8cea-5fb262661082.jpg,4
24597,GERMAN SHEPHERD,cf9a2e12-a4b7-4625-be1e-04419b6319da.jpg,1
24601,GERMAN SHEPHERD,e1149eb7-8404-4a8d-b156-1be651567719.jpg,1
24601,GERMAN SHEPHERD,13fe2d16-e024-41d4-8c0f-b9b019c42aa8.jpg,2
24601,GERMAN SHEPHERD,d9f23779-a631-438b-8188-60be750a1ccc.jpg,3
24601,GERMAN SHEPHERD,d7520e7d-0fa8-4652-979f-4cbdc9927a4b.jpg,4
24648,GERMAN SHEPHERD,a17da475-24e6-45cf-ac7c-de4b9b85ca97.jpg,1
24647,BULL ARAB,31c54cc6-2fb5-4693-983f-73ac43c1b16b.jpg,1
24647,BULL ARAB,c27fa933-6063-4127-950a-2809b8e23a1e.jpg,2
24647,BULL ARAB,800c0202-c954-44ba-a763-4840f1828c3a.jpg,3
24647,BULL ARAB,391eef1d-cfa7-4f97-bc96-d4f16cfc9c2d.jpg,4
24647,BULL ARAB,3007b22c-9510-4b87-80ee-dbd1799d55a5.jpg,5
24647,BULL ARAB,84b3e970-8f82-4041-8c12-05e41bfa02cb.jpg,6
24647,BULL ARAB,bf86535b-9f40-4bb7-9ba8-3abaf1be7310.jpg,7
24742,SIBERIAN HUSKY,eda8db9c-797d-42b0-8c00-92bbe936eddd.jpg,1
24742,SIBERIAN HUSKY,2271b176-dc07-42fa-b050-afb228538c85.jpg,2
24742,SIBERIAN HUSKY,ce12adec-a376-4e4b-836c-7d2718cde344.jpg,3
24742,SIBERIAN HUSKY,a2f83eff-6b11-4ed8-b1c4-30c82eef438c.jpg,4
24762,AMERICAN STAFFORDSHIRE BULL TERRIER,b0515b1a-0fbf-4130-84bf-5cd4e15650ae.jpg,1
24762,AMERICAN STAFFORDSHIRE BULL TERRIER,db5f5767-1ecd-43dc-807d-7754a356d06a.jpg,2
24762,AMERICAN STAFFORDSHIRE BULL TERRIER,d0fed0b4-ebde-4543-97b7-7823cd4ac634.jpg,3
24762,AMERICAN STAFFORDSHIRE BULL TERRIER,9229d97f-8259-4292-ac12-b43156216b2c.jpg,4
24762,AMERICAN STAFFORDSHIRE BULL TERRIER,42c5f73c-d372-4be2-85ac-affb6c5acc61.jpg,5
24780,GERMAN SHEPHERD,59655369-ae96-43a5-b05f-e3e5823ab210.jpg,1
24780,GERMAN SHEPHERD,6c5b0ec2-e1c4-44fb-a971-33a7cb4ac50c.jpg,2
24780,GERMAN SHEPHERD,83bfa76c-6c32-4a03-8c2a-0cac503d2e51.jpg,3
24780,GERMAN SHEPHERD,c1d35909-5437-460c-80b4-a8e34658bd37.jpg,4
24780,GERMAN SHEPHERD,95746879-d2c5-40cc-b47d-a40c5d8f0e59.jpg,5
24780,GERMAN SHEPHERD,654b1305-1f16-4901-9c32-ccce84e27684.jpg,6
24780,GERMAN SHEPHERD,6b4da0c3-986d-44e1-93af-2416576c0d9f.jpg,7
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,8e736c8a-20d7-47f6-89a4-42b817fcd3b2.jpg,1
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,bc4541cb-37fe-4793-a6d8-4398ea5806f0.jpg,2
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,e46fef4d-3fa2-4a27-a361-96ae86546fb4.jpg,3
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,f3b8915c-7e8c-49bd-8874-6cf2a1e49020.jpg,4
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,ddafeb15-4585-4266-8abe-8008a2ae8e0f.jpg,5
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,675709ff-665c-4b87-bb80-57ba8a6046e0.jpg,6
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,4a1f20da-7d38-4c5c-84f4-951ce14ec42d.jpg,7
24779,AMERICAN STAFFORDSHIRE BULL TERRIER,4fe0a32b-92a4-418e-b55b-309b3fcb3a84.jpg,8
24804,GERMAN SHEPHERD,337eafaf-8dc8-4d3c-99bc-ec82724bdffd.jpg,1
24811,GERMAN SHEPHERD,dbc4d001-de7d-42ec-8115-909035da6823.jpg,1
24811,GERMAN SHEPHERD,48c30747-06f8-44a9-ba07-49ad377c2d1e.jpg,2
24811,GERMAN SHEPHERD,25a2faea-c4b5-441c-9725-483bb5e22e18.jpg,3
24811,GERMAN SHEPHERD,02d9f2f2-dd05-4d36-9abd-39b9a59f6f07.jpg,4
24811,GERMAN SHEPHERD,3ec87bed-d6fc-4ea9-a554-54032aeaa244.jpg,5
24811,GERMAN SHEPHERD,98e384f9-ea2c-4e88-8573-ba1f10db1218.jpg,6
24811,GERMAN SHEPHERD,9fc61244-5234-436c-a5e2-9d0863c4a73a.jpg,7
24811,GERMAN SHEPHERD,9a1ccafb-8515-4784-83bc-bb44378688ff.jpg,8
24815,GERMAN SHEPHERD,2b814eb2-3327-464c-b481-697a9000deec.jpg,1
24844,BORDER COLLIE,33b17225-78e1-4640-a3fe-f2a32c8e48c0.jpg,1
24844,BORDER COLLIE,4cee3786-ebda-474a-8aee-32c0191b979c.jpg,2
24883,SIBERIAN HUSKY,c2749c77-f5a9-493b-bbce-47a5c9fa4cce.jpg,1
24883,SIBERIAN HUSKY,a96d01f1-c127-44b8-8f8f-4caee6230077.jpg,2
24869,GERMAN SHEPHERD,ad0c7beb-46ba-47cf-8af0-d059302c2078.jpg,1
24869,GERMAN SHEPHERD,836c29ca-0ba3-4371-96b4-76a30c2ac319.jpg,2
24869,GERMAN SHEPHERD,b15e3f4b-9fc3-4ef1-b3ed-62d520edd093.jpg,3
24916,GERMAN SHEPHERD,1763a874-a529-48f4-8902-4fe2f4da74e0.jpg,1
24916,GERMAN SHEPHERD,37dc7408-09dd-4e1e-86c7-fc3abc0867f3.jpg,2
24916,GERMAN SHEPHERD,9aa4c208-e850-427e-b2f3-ded6ecdb62cd.jpg,3
24916,GERMAN SHEPHERD,4c30d325-46b0-42c7-9c66-3e2afdc52614.jpg,4
24916,GERMAN SHEPHERD,973e3032-c2d0-40c7-84bb-f06147abdfb5.jpg,5
24916,GERMAN SHEPHERD,8ac60f6b-dd5e-4087-83f5-bb794725446a.jpg,6
24916,GERMAN SHEPHERD,18a52596-6d29-4f5d-9caf-726c7a1503b9.jpg,7
24923,GERMAN SHEPHERD,0f7c5b62-88d5-4061-a99e-77761a42c9ba.jpg,1
24954,GERMAN SHEPHERD,6c9aa1aa-d7c6-435a-ad29-bb2206d9a283.jpg,1
24973,GERMAN SHEPHERD,7aad23a1-ff49-4db1-8cdb-9b7f715686a7.jpg,1
24973,GERMAN SHEPHERD,351ae2b8-6660-4b95-963e-6e8994b8b90f.jpg,2
24973,GERMAN SHEPHERD,fe93418b-16e9-429d-86b4-b289ded06341.jpg,3
24973,GERMAN SHEPHERD,db8d7831-a6e9-4305-9ff5-bca60ddaa535.jpg,4
24973,GERMAN SHEPHERD,bc11df47-1e2a-4b24-ba13-9ececc458890.jpg,5
24973,GERMAN SHEPHERD,2c253bf6-8513-453f-8660-35143d90561b.jpg,6
24973,GERMAN SHEPHERD,97ea5247-097d-41c8-a75d-321e7522f957.jpg,7
24973,GERMAN SHEPHERD,39523a45-4ca3-46fc-bb07-7ce1a4fb76c7.jpg,8
24973,GERMAN SHEPHERD,4d6762da-5d15-457c-bec1-6a9e88268929.jpg,9
24973,GERMAN SHEPHERD,f4f81093-1be5-4ef0-9717-99bf819c04d5.jpg,10
24988,GERMAN SHEPHERD,36eee2f2-ebd8-4cbe-bbb1-77925a3ee7fb.jpg,1
25017,GERMAN SHEPHERD,65cd2392-44fa-4950-9cff-a8a8b2786ea3.jpg,1
25010,AMERICAN STAFFORDSHIRE BULL TERRIER,6be68394-4a38-4ddc-8448-f1f816b796dc.jpg,1
25010,AMERICAN STAFFORDSHIRE BULL TERRIER,616910bf-a829-411f-974d-e5ce55ba49f7.jpg,2
25010,AMERICAN STAFFORDSHIRE BULL TERRIER,e6687d3f-7d21-4a49-b475-9253d3ca01ca.jpg,3
25010,AMERICAN STAFFORDSHIRE BULL TERRIER,9ec96705-bed6-445a-90e0-018d44cd8243.jpg,4
25010,AMERICAN STAFFORDSHIRE BULL TERRIER,f05de362-40e6-4bea-9019-765f24412f93.jpg,5
25010,AMERICAN STAFFORDSHIRE BULL TERRIER,45a5db8f-848f-4b35-a3d2-8fa67a79a1bf.jpg,6
25010,AMERICAN STAFFORDSHIRE BULL TERRIER,97682f32-16b2-497f-a548-eb41db994962.jpg,7
25053,AMERICAN STAFFORDSHIRE BULL TERRIER,37ada57d-e2ee-4206-9458-f823e19eae7c.jpg,1
25053,AMERICAN STAFFORDSHIRE BULL TERRIER,e50cfaae-8b67-46a2-8340-471609118c26.jpg,2
25053,AMERICAN STAFFORDSHIRE BULL TERRIER,1a0329b6-3d67-4b8c-a779-7902571a28e6.jpg,3
25053,AMERICAN STAFFORDSHIRE BULL TERRIER,e199d4e9-9784-477b-8ac8-f8d87f6223fc.jpg,4
25046,SIBERIAN HUSKY,ddd5c078-ff3d-49a0-b621-9ff469931b81.jpg,1
25046,SIBERIAN HUSKY,5fdd5610-dc37-40b5-b8e2-2eaee35edc03.jpg,2
25046,SIBERIAN HUSKY,1118f89b-f17c-405c-ac3f-0d5f6330fd47.jpg,3
25046,SIBERIAN HUSKY,96caf92d-3167-4aa0-8ff0-316e6ad8f766.jpg,4
25046,SIBERIAN HUSKY,c3782c4f-7280-406c-870d-4859f19bd5d5.jpg,5
25046,SIBERIAN HUSKY,c602a07c-c0b6-42de-95f6-353c2c6c9be1.jpg,6
25046,SIBERIAN HUSKY,ac2accbd-e6f5-4c11-9152-9a4840ad6e77.jpg,7
25046,SIBERIAN HUSKY,0556f5f7-9d2d-4ab0-93fc-68463b15c71a.jpg,8
25139,AMERICAN STAFFORDSHIRE BULL TERRIER,49cd1644-9971-47ff-b3e3-ce3e4c7ac2f3.jpg,1
25139,AMERICAN STAFFORDSHIRE BULL TERRIER,ea82519f-1e2a-429b-a4bc-99569c7d663c.jpg,2
25145,BORDER COLLIE,07458bb8-ba4d-435c-88de-27fcaddce36f.jpg,1
25145,BORDER COLLIE,0d8a8bea-5967-4620-ac9a-217743a8db4a.jpg,2
25145,BORDER COLLIE,8aca21df-a276-428d-b217-e59a20642d27.jpg,3
25145,BORDER COLLIE,82dffec9-a175-4e96-a12f-89d236c3eb38.jpg,4
25145,BORDER COLLIE,a42e3f6b-ff28-4d5b-a16f-59ce569bd5cd.jpg,5
25145,BORDER COLLIE,ca0da83c-4f1a-4b5c-8bd6-82b0ac82705d.jpg,6
25145,BORDER COLLIE,939df5e0-8d09-41ae-910a-1c65178fc804.jpg,7
25161,BULL ARAB,1d08e574-6ff5-4a5a-bfe5-5d31405a9b6f.jpg,1
25161,BULL ARAB,929e258c-a48b-4131-a384-d4762d3b9244.jpg,2
25161,BULL ARAB,5cef209a-2aa3-454a-979e-d286e94e109e.jpg,3
25161,BULL ARAB,862c1417-3fa7-44c8-891f-7ae520d4da9c.jpg,4
25161,BULL ARAB,540d41b8-f310-4cef-9562-84b3d6e4a12c.jpg,5
25161,BULL ARAB,aa9bd042-64ce-4a56-9915-c9ce7b25cfed.jpg,6
25161,BULL ARAB,416afa02-011c-4098-befd-9c24b21b7033.jpg,7
25189,BORDER COLLIE,c5946849-52d6-43c9-bf0a-39a3c541de2c.jpg,1
25189,BORDER COLLIE,03416f51-6aad-4ca5-bf96-9b5fef560cf9.jpg,2
25189,BORDER COLLIE,25bbd96b-9e07-43f3-b841-0f13402c1239.jpg,3
25189,BORDER COLLIE,d26494ba-2c1c-46f9-95d7-51ddc7da1ea5.jpg,4
25189,BORDER COLLIE,32af603d-4e85-429e-98f1-b6441ba32fb7.jpg,5
25206,BORDER COLLIE,a84e2558-bb62-43fc-941a-8827095a2ae3.jpg,1
25206,BORDER COLLIE,e8c8f480-4090-4683-95b9-220b2b8bc4f1.jpg,2
25206,BORDER COLLIE,a9384ab0-0091-4f45-8329-9104b1eda3c1.jpg,3
25206,BORDER COLLIE,e0533891-7e9a-4ff8-88ce-5862fb66a767.jpg,4
25206,BORDER COLLIE,2ee829e9-7fa5-4cb5-af9f-d85578c4add2.jpg,5
25205,BORDER COLLIE,27285b71-a0e2-41c2-a0b2-52838226a174.jpg,1
25211,SIBERIAN HUSKY,917b593a-b100-4694-9113-6cec3b3f13a8.jpg,1
25211,SIBERIAN HUSKY,d44a6e9d-0ecd-43d5-b1e4-de10da580432.jpg,2
25211,SIBERIAN HUSKY,e2a9ab13-41ed-44d6-ba0c-60add1fef8a5.jpg,3
25211,SIBERIAN HUSKY,e35c5893-9883-4a39-9d2b-b5dc8e9308c8.jpg,4
25211,SIBERIAN HUSKY,50e675d8-5260-4419-a7f5-03543595ab7f.jpg,5
25239,GERMAN SHEPHERD,49a88935-1b0b-40d3-bb24-cc7bde15e581.jpg,1
25239,GERMAN SHEPHERD,b9ad7c50-2458-4ea1-b6f7-39779dddeb2c.jpg,2
25239,GERMAN SHEPHERD,6b483990-b807-4d8a-babd-596816d8e98a.jpg,3
25239,GERMAN SHEPHERD,7fe7f455-3cf9-4673-b2de-98c41937da4f.jpg,4
25239,GERMAN SHEPHERD,1e6d3805-2800-43c1-a0f6-a561f91998ae.jpg,5
25239,GERMAN SHEPHERD,ed0bfc66-fd95-4361-be33-c9b9a050201b.jpg,6
25239,GERMAN SHEPHERD,80bb81dc-bcf5-4e37-b11a-92f171ff2b74.jpg,7
25240,GERMAN SHEPHERD,682b968f-afda-4789-8093-bffdb1934341.jpg,1
25240,GERMAN SHEPHERD,5dda8f22-b807-458f-84c0-189f0fe40fe8.jpg,2
25240,GERMAN SHEPHERD,3ac93fd0-b39c-45d9-9a2c-02157fdc8c4d.jpg,3
25240,GERMAN SHEPHERD,397da803-7c94-47c8-a972-5887adfccaf1.jpg,4
25257,SIBERIAN HUSKY,a8c7bba6-5b27-4909-ab21-d5345cd43f9a.jpg,1
25257,SIBERIAN HUSKY,53d6e1d7-91bd-4e19-aa22-7c2df8d1612b.jpg,2
25257,SIBERIAN HUSKY,cb8b3410-d435-4e8c-bdc7-1a27c3734617.jpg,3
25257,SIBERIAN HUSKY,6bf90c14-461b-49f5-b267-47fae6f523a2.jpg,4
25257,SIBERIAN HUSKY,49899b14-bb16-4319-a498-28d1b8679cdd.jpg,5
25297,BORDER COLLIE,349bd92f-ee27-4ad5-b4cb-9be41e8c3d13.jpg,1
25299,BORDER COLLIE,21f37ff5-0a27-443c-91fb-561e16621c25.jpg,1
25298,BORDER COLLIE,e72c8ab3-f3f8-48ec-87c5-432a2692f238.jpg,1
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,635e777b-1cca-4a65-ab00-2d4cf80b084f.jpg,1
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,9dbab679-8b08-4be1-97cc-4dff4254cf72.jpg,2
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,7c41e395-c3c3-4228-b7b1-058feec0cdf7.jpg,3
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,e4fc0b91-cef8-4f51-a085-c8dee45ee5c8.jpg,4
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,ca90ed8f-4c4d-4180-b2d0-846649dd4560.jpg,5
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,0286ae1b-47cd-4e62-924c-0bdd361cedae.jpg,6
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,2f7d6424-8a23-4bff-bc0c-3d5a7273f7b2.jpg,7
25462,AMERICAN STAFFORDSHIRE BULL TERRIER,87c91c0b-b6d2-492d-ab5e-447504a07bcd.jpg,8
25483,AMERICAN STAFFORDSHIRE BULL TERRIER,29f9c1d4-6210-47e1-9612-689c369b769d.jpg,1
25483,AMERICAN STAFFORDSHIRE BULL TERRIER,ccc596a2-e5b6-4ad9-ad78-f615053e42f8.jpg,2
25483,AMERICAN STAFFORDSHIRE BULL TERRIER,4eb34a4d-c855-4c02-9d15-5c9804d2c795.jpg,3
25483,AMERICAN STAFFORDSHIRE BULL TERRIER,18d7aa24-c25d-4955-b413-a75f813abca1.jpg,4
25483,AMERICAN STAFFORDSHIRE BULL TERRIER,23fdd41b-0831-4565-ac97-784c48f4404c.jpg,5
25483,AMERICAN STAFFORDSHIRE BULL TERRIER,f480863e-fa6d-4f22-8826-0ef1901b6152.jpg,6
25483,AMERICAN STAFFORDSHIRE BULL TERRIER,3793d5d2-2d36-47e8-b958-82cf1c967cfc.jpg,7
25496,BORDER COLLIE,9a4ecbe1-8046-4ca4-865f-51c83c64c348.jpg,1
25496,BORDER COLLIE,3f2c28c8-80bb-45ab-9650-c0342fe472cf.jpg,2
25496,BORDER COLLIE,1e0f2376-1f25-4250-9afb-9de7f111fe76.jpg,3
25549,BORDER COLLIE,3cf99264-2cc9-4733-b515-b988ce42cd83.jpg,1
25561,BULL ARAB,c483120b-4c23-4743-b5e7-7794ca8ce49f.jpg,1
25561,BULL ARAB,5409f639-8f78-4c47-b754-f663d4e0139b.jpg,2
25561,BULL ARAB,6ae7ef4a-9227-4264-b4d6-10c7b70362d8.jpg,3
25561,BULL ARAB,ef2aae13-62d7-499e-9e1a-e2b81be829a1.jpg,4
25561,BULL ARAB,c082e8fe-6b66-4fae-bd6a-1de079a3654e.jpg,5
25561,BULL ARAB,06c508a9-56f5-4e92-a71d-95277f38d435.jpg,6
25561,BULL ARAB,7505f755-c42c-42de-a19f-a46a48fb7c8d.jpg,7
25575,SIBERIAN HUSKY,b02f8172-7d4d-41e6-bf13-de01897c33ff.jpg,1
25575,SIBERIAN HUSKY,13e0ede8-11f5-49ed-9e1b-006fa4b28000.jpg,2
25575,SIBERIAN HUSKY,ea8e3a7d-85d9-4d5f-9120-1efe73fcebb3.jpg,3
25575,SIBERIAN HUSKY,24bdf291-c170-4f6a-8fa9-fd63f69df36a.jpg,4
25575,SIBERIAN HUSKY,5dddc4d1-b8c0-471f-823f-ad3f5bdc6a9a.jpg,5
25586,GERMAN SHEPHERD,6f9c7b1c-1585-49c9-acd9-31bf11360321.jpg,1
25627,GERMAN SHEPHERD,66239990-4f1a-44c2-83b7-a2106b760728.jpg,1
25627,GERMAN SHEPHERD,e15f28a6-eb48-4e45-840b-9bd9edeae9d8.jpg,2
25627,GERMAN SHEPHERD,67ff1e9f-6386-495e-8d02-773a4d29c30b.jpg,3
25627,GERMAN SHEPHERD,ce271b64-ba10-4d50-88f6-82589909c107.jpg,4
25613,BORDER COLLIE,dc162d8b-b0fd-4212-bad1-e418cf3dc747.jpg,1
25647,BORDER COLLIE,736c06d8-a91e-4878-8a45-1a3d05706012.jpg,1
25647,BORDER COLLIE,4e343861-8f4a-4b84-ab38-88f28574d270.jpg,2
25647,BORDER COLLIE,99bb4452-5b4c-4d91-93fd-789d80cc96e0.jpg,3
25648,BORDER COLLIE,928e1485-f087-43fb-b760-91943c67c2e0.jpg,1
25648,BORDER COLLIE,7f5e79ff-3681-4cde-853f-6d6dc56949f6.jpg,2
25648,BORDER COLLIE,0a621cb3-1c37-42c9-b155-a777567c05fd.jpg,3
25692,GERMAN SHEPHERD,2a6f7c15-dd1c-4095-86ad-4c9d75ce63f3.jpg,1
25687,BORDER COLLIE,6eca0bf8-7380-4a76-9e6c-6a77d3f99e46.jpg,1
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,659992eb-8d57-46ba-8a97-36e1feb2fea6.jpg,1
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,3162e9e9-79e1-4dcd-9351-462fb1837912.jpg,2
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,4859cb13-4075-449a-9899-b15051d9a9f1.jpg,3
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,541eb1b1-b38f-4b60-a4ba-6657d7da0667.jpg,4
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,df911f1b-70f7-43f1-8d50-06d2bdd08729.jpg,5
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,1b84c785-486b-4e3f-bc7b-a69edaa7b49c.jpg,6
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,8397da45-ca48-4d60-b55a-9c533a77e855.jpg,7
25742,AMERICAN STAFFORDSHIRE BULL TERRIER,9c6eb916-3b3b-466a-b8df-287e99811aab.jpg,8
25776,AMERICAN STAFFORDSHIRE BULL TERRIER,4fbd7e72-6ebd-4870-af27-78e04f9a6173.jpg,1
25776,AMERICAN STAFFORDSHIRE BULL TERRIER,1d1e0fc3-bcff-427a-957c-7b16a0ddb9cd.jpg,2
25776,AMERICAN STAFFORDSHIRE BULL TERRIER,5df11ed9-d085-4c32-8697-579f6c0cfc68.jpg,3
25797,BORDER COLLIE,c9f07856-f2e9-4435-87fa-a2e9f252708a.jpg,1
25797,BORDER COLLIE,6a69dd08-2848-40f8-b096-5be773abc0ec.jpg,2
25797,BORDER COLLIE,964993dd-0d46-4997-a371-9154d19c5e77.jpg,3
25797,BORDER COLLIE,d5c2be88-6095-46ed-90a7-e318add0ceb5.jpg,4
25797,BORDER COLLIE,6c7a48fb-5945-44cb-995f-651ce2255168.jpg,5
25797,BORDER COLLIE,fd2b52bf-292e-4e7c-8093-2a7d38a85d16.jpg,6
25797,BORDER COLLIE,f899cf5b-fdd3-470a-9b12-956e14866757.jpg,7
25818,SIBERIAN HUSKY,c52547b4-c6e3-45bc-bea6-ab803c5d6127.jpg,1
25818,SIBERIAN HUSKY,f4854494-f67e-417e-ab5d-e04ca48d07dc.jpg,2
25833,BORDER COLLIE,a9f2375d-a3a1-4159-8772-e2928ba7a1e9.jpg,1
25833,BORDER COLLIE,c5963323-d687-4702-9fc6-b30ba8e63fa4.jpg,2
25832,BORDER COLLIE,8011f9ff-b5d9-4fe4-a0a1-67342fc51343.jpg,1
25832,BORDER COLLIE,fa47693e-1efa-49a2-bd4a-be46357fed28.jpg,2
25835,BORDER COLLIE,b3d20563-65bc-4857-a8dd-cfa1bfd8fea2.jpg,1
25835,BORDER COLLIE,25416805-ab8e-470f-9fc9-7f0df6cad26e.jpg,2
25838,BORDER COLLIE,feb3fcd6-9d57-433a-9a40-baa3f9170648.jpg,1
25838,BORDER COLLIE,a7128982-1053-477c-ab04-9fbf3eac434b.jpg,2
25838,BORDER COLLIE,0aed8103-412a-4478-a50d-8088a41dcd37.jpg,3
25838,BORDER COLLIE,0a18ab16-ce53-48e0-a111-43a0b1dc6050.jpg,4
25838,BORDER COLLIE,0c996af8-ca70-4800-bda5-7f7153c4ab74.jpg,5
25838,BORDER COLLIE,648c58a3-e830-41d6-8d47-f5c425891c99.jpg,6
25838,BORDER COLLIE,cf415f5e-d78b-4129-a6c2-d6ac9bdabf6c.jpg,7
25838,BORDER COLLIE,51848fbc-cb69-456b-933e-5f410d83779a.jpg,8
25838,BORDER COLLIE,c81c0820-a40e-454c-818b-3f6556a1bc30.jpg,9
25838,BORDER COLLIE,899cb33b-a9a3-4b15-8e63-55d567e3cf3f.jpg,10
25975,GERMAN SHEPHERD,b4c87678-5155-45f7-b1b8-e517ac4eb124.jpg,1
26043,SIBERIAN HUSKY,1aa681d0-bd32-4c7d-9514-cb96eae099aa.jpg,1
